date,city,state,victim_age,victim_gender,offense_type,weapon,description,reported_by,arrest,domestic,id,Date,City,State,Offense_Type,Weapon,Victim_Gender,Arrest,Domestic
2020-02-17 20:04:00,Delhi,Telangana,54.0,Female,Sexual Assault,Stick,Description 401,Officer 401,False,No,401.0,,,,,,,,
2023-01-11 07:09:00,Lucknow,Telangana,24.0,Male,Murder,Stick,Description 402,Officer 402,True,Yes,402.0,,,,,,,,
2022-02-05 06:54:00,Bangalore,West Bengal,60.0,Male,Domestic Violence,Gun,Description 403,Officer 403,True,No,403.0,,,,,,,,
2022-07-31 00:12:00,Pune,Rajasthan,29.0,Male,Assault,Stick,Description 404,Officer 404,True,No,404.0,,,,,,,,
2023-12-05 11:49:00,Chennai,Tamil Nadu,21.0,Female,Assault,,Description 405,Officer 405,True,Yes,405.0,,,,,,,,
2021-11-24 05:41:00,Ahmedabad,Tamil Nadu,20.0,Female,Other,Gun,Description 406,Officer 406,True,No,406.0,,,,,,,,
2021-04-02 19:57:00,Jaipur,Tamil Nadu,19.0,Other,Domestic Violence,,Description 407,Officer 407,True,Yes,407.0,,,,,,,,
2020-04-26 21:47:00,Pune,Gujarat,44.0,Male,Assault,Knife,Description 408,Officer 408,True,Yes,408.0,,,,,,,,
2020-12-30 08:53:00,Delhi,Rajasthan,52.0,Male,Murder,,Description 409,Officer 409,True,No,409.0,,,,,,,,
2023-08-30 20:36:00,Kolkata,Uttar Pradesh,32.0,Other,Domestic Violence,Knife,Description 410,Officer 410,True,Yes,410.0,,,,,,,,
2021-04-13 19:15:00,Jaipur,Gujarat,24.0,Other,Robbery,Knife,Description 411,Officer 411,True,Yes,411.0,,,,,,,,
2024-01-18 23:08:00,Delhi,Rajasthan,52.0,Female,Murder,,Description 412,Officer 412,True,No,412.0,,,,,,,,
2020-07-07 15:18:00,Bangalore,Tamil Nadu,58.0,Female,Sexual Assault,Hand,Description 413,Officer 413,False,No,413.0,,,,,,,,
2024-01-01 12:46:00,Jaipur,Uttar Pradesh,58.0,Other,Domestic Violence,,Description 414,Officer 414,True,No,414.0,,,,,,,,
2022-07-20 04:06:00,Mumbai,Maharashtra,30.0,Female,Robbery,Knife,Description 415,Officer 415,False,No,415.0,,,,,,,,
2022-05-10 22:35:00,Kolkata,Gujarat,23.0,Other,Robbery,Gun,Description 416,Officer 416,False,No,416.0,,,,,,,,
2021-05-02 12:13:00,Delhi,Karnataka,23.0,Male,Robbery,Hand,Description 417,Officer 417,True,No,417.0,,,,,,,,
2022-12-23 17:39:00,Hyderabad,Uttar Pradesh,45.0,Female,Assault,Stick,Description 418,Officer 418,False,Yes,418.0,,,,,,,,
2022-12-03 18:30:00,Hyderabad,Karnataka,32.0,Male,Robbery,Stick,Description 419,Officer 419,False,No,419.0,,,,,,,,
2020-09-08 13:46:00,Hyderabad,Delhi,41.0,Female,Homicide,Knife,Description 420,Officer 420,False,Yes,420.0,,,,,,,,
2023-10-25 05:05:00,Hyderabad,Telangana,23.0,Female,Robbery,Stick,Description 421,Officer 421,True,Yes,421.0,,,,,,,,
2023-09-25 13:11:00,Lucknow,Maharashtra,53.0,Female,Murder,Hand,Description 422,Officer 422,True,Yes,422.0,,,,,,,,
2021-11-22 16:21:00,Hyderabad,Gujarat,36.0,Female,Homicide,,Description 423,Officer 423,False,Yes,423.0,,,,,,,,
2023-05-05 23:18:00,Chennai,Uttar Pradesh,44.0,Male,Murder,Knife,Description 424,Officer 424,True,Yes,424.0,,,,,,,,
2023-05-20 01:52:00,Kolkata,Tamil Nadu,36.0,Male,Other,Gun,Description 425,Officer 425,True,No,425.0,,,,,,,,
2022-05-01 03:39:00,Mumbai,West Bengal,33.0,Other,Sexual Assault,Knife,Description 426,Officer 426,False,No,426.0,,,,,,,,
2021-04-03 05:46:00,Mumbai,Tamil Nadu,32.0,Male,Homicide,Gun,Description 427,Officer 427,True,Yes,427.0,,,,,,,,
2021-10-29 11:53:00,Kolkata,Tamil Nadu,25.0,Male,Assault,Gun,Description 428,Officer 428,False,Yes,428.0,,,,,,,,
2020-09-04 00:59:00,Mumbai,Maharashtra,53.0,Other,Sexual Assault,Hand,Description 429,Officer 429,True,No,429.0,,,,,,,,
2022-12-15 01:02:00,Bangalore,Telangana,33.0,Male,Murder,Gun,Description 430,Officer 430,False,No,430.0,,,,,,,,
2021-02-19 22:08:00,Kolkata,Maharashtra,37.0,Other,Domestic Violence,Gun,Description 431,Officer 431,True,No,431.0,,,,,,,,
2023-04-18 08:58:00,Lucknow,Uttar Pradesh,56.0,Male,Robbery,Stick,Description 432,Officer 432,True,No,432.0,,,,,,,,
2023-08-25 19:46:00,Chennai,Tamil Nadu,54.0,Other,Domestic Violence,Stick,Description 433,Officer 433,True,No,433.0,,,,,,,,
2022-08-23 14:57:00,Kolkata,Telangana,53.0,Other,Other,Knife,Description 434,Officer 434,True,No,434.0,,,,,,,,
2022-01-29 04:12:00,Bangalore,Maharashtra,44.0,Female,Sexual Assault,,Description 435,Officer 435,False,Yes,435.0,,,,,,,,
2023-04-28 00:29:00,Hyderabad,Karnataka,34.0,Female,Sexual Assault,,Description 436,Officer 436,True,No,436.0,,,,,,,,
2020-03-13 21:16:00,Mumbai,Gujarat,55.0,Male,Assault,Gun,Description 437,Officer 437,True,Yes,437.0,,,,,,,,
2023-02-10 01:43:00,Lucknow,Uttar Pradesh,38.0,Male,Other,Gun,Description 438,Officer 438,False,Yes,438.0,,,,,,,,
2024-01-04 19:17:00,Bangalore,Maharashtra,24.0,Female,Other,Gun,Description 439,Officer 439,False,No,439.0,,,,,,,,
2023-09-12 16:07:00,Pune,Telangana,59.0,Female,Domestic Violence,Gun,Description 440,Officer 440,True,No,440.0,,,,,,,,
2021-02-04 03:23:00,Kolkata,Uttar Pradesh,23.0,Female,Domestic Violence,Hand,Description 441,Officer 441,True,Yes,441.0,,,,,,,,
2022-11-26 05:27:00,Delhi,Telangana,41.0,Male,Assault,Stick,Description 442,Officer 442,True,No,442.0,,,,,,,,
2023-12-09 01:08:00,Pune,Maharashtra,32.0,Female,Murder,Knife,Description 443,Officer 443,False,Yes,443.0,,,,,,,,
2022-03-04 11:31:00,Delhi,Gujarat,21.0,Female,Other,Hand,Description 444,Officer 444,False,Yes,444.0,,,,,,,,
2020-12-06 13:17:00,Jaipur,Rajasthan,57.0,Male,Robbery,Stick,Description 445,Officer 445,False,Yes,445.0,,,,,,,,
2022-08-31 19:26:00,Chennai,Telangana,38.0,Male,Robbery,Stick,Description 446,Officer 446,True,Yes,446.0,,,,,,,,
2021-10-26 01:48:00,Jaipur,Gujarat,55.0,Other,Murder,Stick,Description 447,Officer 447,True,Yes,447.0,,,,,,,,
2021-09-07 01:09:00,Hyderabad,Karnataka,52.0,Other,Robbery,Hand,Description 448,Officer 448,False,Yes,448.0,,,,,,,,
2023-09-21 11:27:00,Bangalore,West Bengal,47.0,Male,Robbery,Gun,Description 449,Officer 449,True,No,449.0,,,,,,,,
2022-04-12 07:47:00,Jaipur,Karnataka,50.0,Female,Homicide,Gun,Description 450,Officer 450,True,No,450.0,,,,,,,,
2021-04-20 08:41:00,Delhi,Delhi,19.0,Female,Homicide,Gun,Description 451,Officer 451,False,Yes,451.0,,,,,,,,
2022-05-23 19:05:00,Delhi,Maharashtra,34.0,Other,Assault,Stick,Description 452,Officer 452,True,No,452.0,,,,,,,,
2021-06-28 19:42:00,Ahmedabad,Telangana,39.0,Female,Murder,Gun,Description 453,Officer 453,True,No,453.0,,,,,,,,
2020-08-04 10:34:00,Delhi,Uttar Pradesh,55.0,Female,Other,Hand,Description 454,Officer 454,False,No,454.0,,,,,,,,
2023-08-22 13:49:00,Mumbai,West Bengal,42.0,Female,Homicide,Stick,Description 455,Officer 455,False,Yes,455.0,,,,,,,,
2021-02-02 03:09:00,Pune,Gujarat,20.0,Female,Assault,Gun,Description 456,Officer 456,True,Yes,456.0,,,,,,,,
2022-11-25 09:26:00,Delhi,Telangana,45.0,Male,Other,Stick,Description 457,Officer 457,True,Yes,457.0,,,,,,,,
2022-03-14 09:59:00,Pune,Delhi,36.0,Other,Domestic Violence,Hand,Description 458,Officer 458,True,No,458.0,,,,,,,,
2023-05-10 10:18:00,Ahmedabad,West Bengal,39.0,Male,Homicide,Knife,Description 459,Officer 459,False,No,459.0,,,,,,,,
2023-09-17 05:21:00,Ahmedabad,West Bengal,25.0,Other,Assault,Knife,Description 460,Officer 460,False,Yes,460.0,,,,,,,,
2022-05-16 02:23:00,Bangalore,Uttar Pradesh,50.0,Other,Sexual Assault,,Description 461,Officer 461,True,No,461.0,,,,,,,,
2021-02-24 05:48:00,Pune,Telangana,50.0,Female,Assault,Knife,Description 462,Officer 462,True,No,462.0,,,,,,,,
2021-02-06 13:51:00,Jaipur,Karnataka,49.0,Male,Other,,Description 463,Officer 463,False,No,463.0,,,,,,,,
2022-02-03 01:03:00,Hyderabad,Gujarat,36.0,Other,Assault,Knife,Description 464,Officer 464,True,No,464.0,,,,,,,,
2022-07-06 13:03:00,Jaipur,Tamil Nadu,26.0,Female,Murder,Hand,Description 465,Officer 465,True,Yes,465.0,,,,,,,,
2023-04-23 06:31:00,Ahmedabad,Rajasthan,23.0,Other,Domestic Violence,Knife,Description 466,Officer 466,True,Yes,466.0,,,,,,,,
2023-12-13 17:52:00,Kolkata,Delhi,52.0,Female,Other,,Description 467,Officer 467,True,Yes,467.0,,,,,,,,
2022-05-20 08:03:00,Mumbai,Delhi,51.0,Female,Other,Gun,Description 468,Officer 468,True,Yes,468.0,,,,,,,,
2022-11-19 17:39:00,Chennai,Rajasthan,41.0,Male,Assault,Gun,Description 469,Officer 469,False,No,469.0,,,,,,,,
2020-09-21 23:13:00,Lucknow,Delhi,49.0,Other,Homicide,Gun,Description 470,Officer 470,False,No,470.0,,,,,,,,
2020-12-19 14:44:00,Jaipur,Gujarat,18.0,Other,Robbery,Hand,Description 471,Officer 471,True,Yes,471.0,,,,,,,,
2020-04-20 22:56:00,Kolkata,West Bengal,54.0,Male,Murder,Hand,Description 472,Officer 472,False,No,472.0,,,,,,,,
2023-03-12 22:43:00,Chennai,Rajasthan,39.0,Male,Robbery,Hand,Description 473,Officer 473,True,Yes,473.0,,,,,,,,
2020-11-14 13:18:00,Bangalore,Karnataka,41.0,Male,Homicide,Hand,Description 474,Officer 474,True,Yes,474.0,,,,,,,,
2022-08-12 22:56:00,Chennai,West Bengal,58.0,Male,Homicide,Hand,Description 475,Officer 475,False,Yes,475.0,,,,,,,,
2023-03-17 00:18:00,Kolkata,Maharashtra,21.0,Other,Sexual Assault,Knife,Description 476,Officer 476,True,No,476.0,,,,,,,,
2021-07-30 17:46:00,Ahmedabad,Telangana,48.0,Male,Homicide,Hand,Description 477,Officer 477,False,No,477.0,,,,,,,,
2020-09-01 09:39:00,Kolkata,West Bengal,43.0,Female,Robbery,Stick,Description 478,Officer 478,False,No,478.0,,,,,,,,
2021-01-23 17:48:00,Kolkata,Rajasthan,34.0,Male,Other,,Description 479,Officer 479,False,No,479.0,,,,,,,,
2023-08-10 20:05:00,Lucknow,Delhi,26.0,Female,Sexual Assault,Hand,Description 480,Officer 480,False,Yes,480.0,,,,,,,,
2023-07-12 17:04:00,Delhi,Rajasthan,22.0,Male,Other,,Description 481,Officer 481,False,Yes,481.0,,,,,,,,
2023-04-09 23:49:00,Bangalore,West Bengal,56.0,Male,Murder,Stick,Description 482,Officer 482,True,Yes,482.0,,,,,,,,
2021-01-27 19:37:00,Hyderabad,Karnataka,43.0,Female,Domestic Violence,Knife,Description 483,Officer 483,False,Yes,483.0,,,,,,,,
2023-04-23 12:10:00,Mumbai,Maharashtra,52.0,Female,Murder,Knife,Description 484,Officer 484,True,Yes,484.0,,,,,,,,
2023-05-23 17:11:00,Bangalore,Telangana,55.0,Male,Assault,Stick,Description 485,Officer 485,True,No,485.0,,,,,,,,
2023-10-09 23:32:00,Bangalore,Gujarat,48.0,Other,Homicide,,Description 486,Officer 486,True,Yes,486.0,,,,,,,,
2024-01-24 20:25:00,Jaipur,Telangana,48.0,Female,Other,Hand,Description 487,Officer 487,True,No,487.0,,,,,,,,
2020-07-16 04:19:00,Delhi,Tamil Nadu,50.0,Other,Robbery,Stick,Description 488,Officer 488,False,No,488.0,,,,,,,,
2023-05-20 20:45:00,Delhi,Karnataka,49.0,Male,Domestic Violence,,Description 489,Officer 489,False,Yes,489.0,,,,,,,,
2023-02-04 21:36:00,Jaipur,West Bengal,38.0,Female,Sexual Assault,,Description 490,Officer 490,True,Yes,490.0,,,,,,,,
2023-05-12 14:38:00,Lucknow,Telangana,27.0,Male,Other,Knife,Description 491,Officer 491,False,Yes,491.0,,,,,,,,
2020-05-11 17:18:00,Jaipur,Delhi,36.0,Female,Other,Knife,Description 492,Officer 492,False,No,492.0,,,,,,,,
2022-11-20 09:48:00,Hyderabad,Maharashtra,60.0,Other,Assault,Knife,Description 493,Officer 493,False,Yes,493.0,,,,,,,,
2023-04-14 16:53:00,Kolkata,Tamil Nadu,28.0,Other,Robbery,,Description 494,Officer 494,True,No,494.0,,,,,,,,
2021-04-02 05:56:00,Chennai,Uttar Pradesh,58.0,Male,Assault,Stick,Description 495,Officer 495,True,Yes,495.0,,,,,,,,
2021-01-09 13:45:00,Hyderabad,Telangana,18.0,Other,Assault,Knife,Description 496,Officer 496,False,Yes,496.0,,,,,,,,
2021-03-04 21:53:00,Kolkata,Rajasthan,41.0,Other,Homicide,Stick,Description 497,Officer 497,True,No,497.0,,,,,,,,
2021-08-02 22:17:00,Mumbai,Gujarat,47.0,Male,Murder,Gun,Description 498,Officer 498,False,Yes,498.0,,,,,,,,
2020-06-15 07:31:00,Pune,Uttar Pradesh,59.0,Other,Domestic Violence,Hand,Description 499,Officer 499,False,Yes,499.0,,,,,,,,
2023-05-10 11:02:00,Delhi,Rajasthan,20.0,Other,Assault,Knife,Description 500,Officer 500,False,No,500.0,,,,,,,,
2021-02-15 07:28:00,Kolkata,Gujarat,19.0,Female,Other,Hand,Description 501,Officer 501,True,Yes,501.0,,,,,,,,
2022-03-04 00:46:00,Chennai,Delhi,47.0,Female,Domestic Violence,Knife,Description 502,Officer 502,False,No,502.0,,,,,,,,
2022-02-18 04:59:00,Ahmedabad,Telangana,56.0,Other,Homicide,Hand,Description 503,Officer 503,True,Yes,503.0,,,,,,,,
2023-05-15 23:51:00,Mumbai,Tamil Nadu,19.0,Female,Other,,Description 504,Officer 504,False,No,504.0,,,,,,,,
2024-01-06 18:26:00,Hyderabad,Telangana,18.0,Male,Other,Gun,Description 505,Officer 505,False,No,505.0,,,,,,,,
2023-03-09 11:16:00,Jaipur,Maharashtra,24.0,Male,Assault,Knife,Description 506,Officer 506,True,Yes,506.0,,,,,,,,
2023-07-13 17:39:00,Jaipur,Uttar Pradesh,47.0,Male,Sexual Assault,Hand,Description 507,Officer 507,False,No,507.0,,,,,,,,
2020-02-10 17:28:00,Kolkata,Gujarat,27.0,Male,Domestic Violence,Stick,Description 508,Officer 508,True,No,508.0,,,,,,,,
2022-11-12 12:04:00,Pune,Gujarat,37.0,Other,Assault,Stick,Description 509,Officer 509,True,Yes,509.0,,,,,,,,
2020-10-16 01:03:00,Ahmedabad,Delhi,36.0,Male,Homicide,Stick,Description 510,Officer 510,True,Yes,510.0,,,,,,,,
2022-12-19 20:59:00,Delhi,Uttar Pradesh,35.0,Other,Robbery,Hand,Description 511,Officer 511,False,No,511.0,,,,,,,,
2020-09-17 03:37:00,Mumbai,Maharashtra,39.0,Female,Sexual Assault,,Description 512,Officer 512,False,No,512.0,,,,,,,,
2022-12-18 23:51:00,Hyderabad,Gujarat,55.0,Male,Robbery,Knife,Description 513,Officer 513,False,No,513.0,,,,,,,,
2022-01-20 02:28:00,Ahmedabad,Telangana,49.0,Female,Assault,,Description 514,Officer 514,True,Yes,514.0,,,,,,,,
2021-01-28 07:46:00,Delhi,Tamil Nadu,49.0,Female,Sexual Assault,,Description 515,Officer 515,True,Yes,515.0,,,,,,,,
2022-06-26 01:24:00,Jaipur,Uttar Pradesh,52.0,Male,Robbery,Stick,Description 516,Officer 516,True,Yes,516.0,,,,,,,,
2023-11-23 06:40:00,Delhi,Rajasthan,50.0,Other,Assault,,Description 517,Officer 517,True,No,517.0,,,,,,,,
2023-03-22 14:28:00,Chennai,Telangana,39.0,Other,Robbery,Stick,Description 518,Officer 518,False,Yes,518.0,,,,,,,,
2021-10-28 01:38:00,Jaipur,Tamil Nadu,32.0,Other,Homicide,Gun,Description 519,Officer 519,True,Yes,519.0,,,,,,,,
2023-01-21 07:48:00,Chennai,Telangana,38.0,Female,Assault,,Description 520,Officer 520,True,Yes,520.0,,,,,,,,
2022-07-08 05:52:00,Delhi,Karnataka,28.0,Female,Robbery,Hand,Description 521,Officer 521,False,No,521.0,,,,,,,,
2022-11-28 01:39:00,Hyderabad,Delhi,34.0,Male,Murder,,Description 522,Officer 522,False,Yes,522.0,,,,,,,,
2024-01-18 16:21:00,Delhi,Maharashtra,23.0,Male,Homicide,Stick,Description 523,Officer 523,True,Yes,523.0,,,,,,,,
2023-05-27 16:25:00,Delhi,Maharashtra,39.0,Other,Assault,Hand,Description 524,Officer 524,False,No,524.0,,,,,,,,
2020-07-22 04:36:00,Jaipur,Gujarat,38.0,Other,Murder,Gun,Description 525,Officer 525,False,Yes,525.0,,,,,,,,
2023-01-27 23:55:00,Chennai,Rajasthan,18.0,Female,Homicide,Stick,Description 526,Officer 526,True,Yes,526.0,,,,,,,,
2022-04-27 20:34:00,Delhi,Rajasthan,47.0,Female,Murder,Knife,Description 527,Officer 527,False,No,527.0,,,,,,,,
2023-07-20 06:19:00,Pune,Uttar Pradesh,60.0,Other,Murder,Gun,Description 528,Officer 528,False,Yes,528.0,,,,,,,,
2022-11-13 07:17:00,Pune,Tamil Nadu,34.0,Other,Sexual Assault,Hand,Description 529,Officer 529,False,No,529.0,,,,,,,,
2022-05-03 00:12:00,Chennai,Delhi,30.0,Male,Assault,Stick,Description 530,Officer 530,True,No,530.0,,,,,,,,
2021-05-12 07:53:00,Jaipur,Tamil Nadu,22.0,Female,Domestic Violence,Gun,Description 531,Officer 531,False,Yes,531.0,,,,,,,,
2022-03-02 14:08:00,Bangalore,Gujarat,27.0,Other,Homicide,Stick,Description 532,Officer 532,True,Yes,532.0,,,,,,,,
2022-02-04 10:10:00,Lucknow,Gujarat,29.0,Other,Other,Gun,Description 533,Officer 533,True,Yes,533.0,,,,,,,,
2023-07-30 13:34:00,Hyderabad,Karnataka,25.0,Female,Sexual Assault,,Description 534,Officer 534,True,No,534.0,,,,,,,,
2021-02-04 20:13:00,Hyderabad,Delhi,56.0,Other,Assault,,Description 535,Officer 535,True,Yes,535.0,,,,,,,,
2022-05-27 18:22:00,Bangalore,Maharashtra,43.0,Other,Other,Hand,Description 536,Officer 536,True,No,536.0,,,,,,,,
2023-07-08 15:47:00,Jaipur,Tamil Nadu,42.0,Female,Robbery,Stick,Description 537,Officer 537,True,Yes,537.0,,,,,,,,
2021-12-01 15:58:00,Mumbai,West Bengal,57.0,Female,Homicide,Gun,Description 538,Officer 538,False,No,538.0,,,,,,,,
2021-10-08 16:41:00,Hyderabad,Maharashtra,57.0,Female,Sexual Assault,Knife,Description 539,Officer 539,True,Yes,539.0,,,,,,,,
2022-10-08 23:33:00,Kolkata,Uttar Pradesh,59.0,Female,Other,Gun,Description 540,Officer 540,True,No,540.0,,,,,,,,
2021-04-01 09:25:00,Delhi,Karnataka,28.0,Other,Domestic Violence,Gun,Description 541,Officer 541,False,No,541.0,,,,,,,,
2023-06-30 08:24:00,Kolkata,Uttar Pradesh,28.0,Other,Domestic Violence,,Description 542,Officer 542,True,No,542.0,,,,,,,,
2021-12-11 01:53:00,Mumbai,Maharashtra,40.0,Other,Murder,Knife,Description 543,Officer 543,True,No,543.0,,,,,,,,
2020-01-11 18:40:00,Chennai,Maharashtra,31.0,Male,Assault,Gun,Description 544,Officer 544,True,No,544.0,,,,,,,,
2022-10-06 03:40:00,Hyderabad,West Bengal,18.0,Female,Assault,Hand,Description 545,Officer 545,True,Yes,545.0,,,,,,,,
2022-08-19 22:26:00,Chennai,Tamil Nadu,49.0,Male,Assault,Hand,Description 546,Officer 546,True,Yes,546.0,,,,,,,,
2024-01-05 16:56:00,Kolkata,Rajasthan,40.0,Other,Sexual Assault,Stick,Description 547,Officer 547,False,Yes,547.0,,,,,,,,
2021-10-20 06:35:00,Kolkata,Tamil Nadu,41.0,Other,Murder,,Description 548,Officer 548,False,Yes,548.0,,,,,,,,
2022-09-09 13:43:00,Pune,West Bengal,53.0,Female,Domestic Violence,Gun,Description 549,Officer 549,True,No,549.0,,,,,,,,
2020-01-23 21:06:00,Ahmedabad,Maharashtra,50.0,Male,Sexual Assault,Knife,Description 550,Officer 550,True,Yes,550.0,,,,,,,,
2024-01-03 12:32:00,Pune,Uttar Pradesh,22.0,Male,Domestic Violence,Gun,Description 551,Officer 551,True,Yes,551.0,,,,,,,,
2023-03-15 21:14:00,Jaipur,Uttar Pradesh,21.0,Other,Sexual Assault,Hand,Description 552,Officer 552,False,No,552.0,,,,,,,,
2022-07-25 09:18:00,Delhi,Gujarat,50.0,Female,Murder,Hand,Description 553,Officer 553,True,No,553.0,,,,,,,,
2022-12-23 03:03:00,Mumbai,Maharashtra,19.0,Other,Homicide,Gun,Description 554,Officer 554,False,Yes,554.0,,,,,,,,
2023-02-01 07:16:00,Lucknow,Rajasthan,43.0,Male,Sexual Assault,Knife,Description 555,Officer 555,False,No,555.0,,,,,,,,
2021-01-06 09:32:00,Hyderabad,Uttar Pradesh,23.0,Female,Assault,,Description 556,Officer 556,True,Yes,556.0,,,,,,,,
2020-03-06 11:27:00,Lucknow,West Bengal,35.0,Other,Sexual Assault,Stick,Description 557,Officer 557,True,No,557.0,,,,,,,,
2021-02-23 03:28:00,Mumbai,Gujarat,23.0,Other,Other,Knife,Description 558,Officer 558,False,No,558.0,,,,,,,,
2023-06-20 07:00:00,Hyderabad,Gujarat,33.0,Female,Assault,Knife,Description 559,Officer 559,False,No,559.0,,,,,,,,
2022-10-13 05:41:00,Bangalore,Gujarat,25.0,Male,Murder,Knife,Description 560,Officer 560,True,Yes,560.0,,,,,,,,
2022-01-30 19:04:00,Kolkata,Karnataka,51.0,Female,Murder,Hand,Description 561,Officer 561,True,No,561.0,,,,,,,,
2022-11-05 13:54:00,Chennai,Maharashtra,53.0,Other,Sexual Assault,Gun,Description 562,Officer 562,False,No,562.0,,,,,,,,
2022-02-21 04:43:00,Chennai,Tamil Nadu,55.0,Male,Other,Stick,Description 563,Officer 563,True,No,563.0,,,,,,,,
2022-08-16 08:29:00,Lucknow,Rajasthan,45.0,Female,Sexual Assault,Hand,Description 564,Officer 564,False,No,564.0,,,,,,,,
2020-05-17 05:17:00,Ahmedabad,Uttar Pradesh,26.0,Male,Assault,,Description 565,Officer 565,True,Yes,565.0,,,,,,,,
2020-04-23 06:37:00,Hyderabad,Gujarat,22.0,Female,Robbery,Hand,Description 566,Officer 566,False,Yes,566.0,,,,,,,,
2021-05-22 00:41:00,Hyderabad,West Bengal,55.0,Female,Robbery,Stick,Description 567,Officer 567,False,No,567.0,,,,,,,,
2022-07-12 06:38:00,Delhi,Maharashtra,47.0,Other,Murder,Knife,Description 568,Officer 568,True,Yes,568.0,,,,,,,,
2023-03-12 16:47:00,Chennai,Uttar Pradesh,47.0,Other,Sexual Assault,Knife,Description 569,Officer 569,True,Yes,569.0,,,,,,,,
2020-05-26 15:36:00,Lucknow,Uttar Pradesh,54.0,Other,Homicide,Gun,Description 570,Officer 570,False,No,570.0,,,,,,,,
2022-12-14 02:22:00,Kolkata,Rajasthan,26.0,Female,Sexual Assault,Stick,Description 571,Officer 571,True,Yes,571.0,,,,,,,,
2021-04-14 19:14:00,Lucknow,Delhi,54.0,Female,Other,Gun,Description 572,Officer 572,True,No,572.0,,,,,,,,
2022-05-31 08:15:00,Ahmedabad,Maharashtra,40.0,Male,Robbery,Hand,Description 573,Officer 573,True,No,573.0,,,,,,,,
2020-11-26 09:28:00,Delhi,Rajasthan,48.0,Other,Homicide,Knife,Description 574,Officer 574,False,Yes,574.0,,,,,,,,
2023-10-07 19:10:00,Jaipur,Karnataka,58.0,Female,Domestic Violence,Stick,Description 575,Officer 575,True,Yes,575.0,,,,,,,,
2022-10-13 03:26:00,Bangalore,West Bengal,39.0,Male,Robbery,Knife,Description 576,Officer 576,True,Yes,576.0,,,,,,,,
2020-02-25 04:04:00,Chennai,Uttar Pradesh,31.0,Female,Domestic Violence,Knife,Description 577,Officer 577,True,No,577.0,,,,,,,,
2020-01-07 20:04:00,Lucknow,Gujarat,42.0,Male,Other,Hand,Description 578,Officer 578,False,Yes,578.0,,,,,,,,
2020-05-17 14:44:00,Hyderabad,Maharashtra,55.0,Male,Homicide,Hand,Description 579,Officer 579,True,No,579.0,,,,,,,,
2022-09-02 16:27:00,Chennai,Maharashtra,52.0,Female,Other,Stick,Description 580,Officer 580,False,No,580.0,,,,,,,,
2024-02-07 04:16:00,Bangalore,Karnataka,30.0,Male,Homicide,,Description 581,Officer 581,True,No,581.0,,,,,,,,
2021-08-08 07:26:00,Hyderabad,Maharashtra,23.0,Other,Murder,Hand,Description 582,Officer 582,False,No,582.0,,,,,,,,
2023-07-08 22:26:00,Hyderabad,Rajasthan,60.0,Male,Other,Knife,Description 583,Officer 583,False,Yes,583.0,,,,,,,,
2022-06-11 18:50:00,Hyderabad,Tamil Nadu,60.0,Other,Homicide,Stick,Description 584,Officer 584,True,No,584.0,,,,,,,,
2022-08-13 09:49:00,Jaipur,Tamil Nadu,21.0,Male,Robbery,Hand,Description 585,Officer 585,False,Yes,585.0,,,,,,,,
2023-07-17 22:11:00,Chennai,Rajasthan,59.0,Other,Sexual Assault,Stick,Description 586,Officer 586,False,Yes,586.0,,,,,,,,
2023-08-13 13:03:00,Chennai,Tamil Nadu,23.0,Female,Robbery,Knife,Description 587,Officer 587,True,Yes,587.0,,,,,,,,
2023-05-21 00:30:00,Hyderabad,Uttar Pradesh,49.0,Other,Domestic Violence,Hand,Description 588,Officer 588,True,Yes,588.0,,,,,,,,
2023-10-04 02:21:00,Delhi,Maharashtra,18.0,Female,Robbery,Hand,Description 589,Officer 589,False,No,589.0,,,,,,,,
2021-02-21 00:10:00,Lucknow,Uttar Pradesh,45.0,Female,Other,Knife,Description 590,Officer 590,False,No,590.0,,,,,,,,
2020-11-14 03:59:00,Jaipur,Maharashtra,28.0,Female,Sexual Assault,Hand,Description 591,Officer 591,True,Yes,591.0,,,,,,,,
2020-01-15 03:34:00,Lucknow,West Bengal,19.0,Male,Murder,Knife,Description 592,Officer 592,False,No,592.0,,,,,,,,
2021-10-18 19:53:00,Bangalore,Uttar Pradesh,36.0,Other,Robbery,Stick,Description 593,Officer 593,True,Yes,593.0,,,,,,,,
2020-12-06 04:38:00,Bangalore,Uttar Pradesh,41.0,Other,Assault,Gun,Description 594,Officer 594,True,No,594.0,,,,,,,,
2022-04-16 18:20:00,Kolkata,Delhi,35.0,Male,Assault,,Description 595,Officer 595,False,No,595.0,,,,,,,,
2023-02-11 23:40:00,Mumbai,Telangana,19.0,Other,Robbery,Hand,Description 596,Officer 596,True,Yes,596.0,,,,,,,,
2022-07-11 18:44:00,Jaipur,Uttar Pradesh,36.0,Male,Sexual Assault,Stick,Description 597,Officer 597,False,Yes,597.0,,,,,,,,
2021-12-15 06:27:00,Jaipur,Gujarat,49.0,Female,Sexual Assault,Gun,Description 598,Officer 598,False,Yes,598.0,,,,,,,,
2021-08-16 10:23:00,Pune,Uttar Pradesh,38.0,Female,Domestic Violence,Stick,Description 599,Officer 599,True,No,599.0,,,,,,,,
